order_id,customer_id,product_id,order_date,channel,region,quantity,unit_price,discount
3864,368,18,2024-01-02,Online,South,2,130.28,0.05
3865,22,14,2025-06-06,Marketplace,East,4,272.24,0.1
3866,349,27,2025-03-08,Store,West,4,256.17,0.15
3867,143,11,2025-07-18,Online,West,3,369.69,0.1
3868,426,19,2025-05-01,Store,South,1,123.21,0.05
3869,42,16,2024-11-26,Store,East,5,317.97,0.15
3870,141,18,2025-12-26,Store,East,1,483.81,0.0
3871,362,21,2024-10-25,Marketplace,West,2,219.99,0.1
3872,390,4,2025-10-29,Online,West,4,136.01,0.05
3873,138,20,2025-02-20,Store,East,1,386.08,0.15
3874,160,29,2024-04-24,Marketplace,West,4,269.4,0.15
3875,122,30,2024-01-09,Online,South,3,370.84,0.05
3876,32,27,2024-04-22,Store,South,1,52.07,0.1
3877,295,16,2025-10-29,Marketplace,South,2,461.76,0.05
3878,65,17,2024-10-14,Marketplace,South,3,388.42,0.05
3879,246,13,2025-02-24,Marketplace,North,5,317.93,0.1
3880,224,21,2025-12-11,Online,North,5,485.71,0.1
3881,5,26,2024-07-27,Online,East,5,12.45,0.1
3882,446,8,2025-03-25,Marketplace,South,3,399.33,0.15
3883,205,24,2025-05-12,Online,East,3,138.0,0.15
3884,451,1,2024-12-19,Online,South,4,30.04,0.15
3885,249,28,2024-09-30,Marketplace,West,2,252.93,0.0
3886,323,11,2024-07-30,Store,East,5,290.96,0.0
3887,307,23,2024-06-05,Marketplace,East,4,227.78,0.05
3888,412,17,2025-01-08,Marketplace,North,2,490.75,0.1
3889,497,11,2025-10-26,Marketplace,South,5,130.49,0.0
3890,345,16,2025-04-09,Store,East,5,77.99,0.05
3891,198,6,2025-03-02,Store,South,5,191.68,0.15
3892,329,17,2024-09-30,Store,West,1,228.45,0.0
3893,426,16,2024-12-17,Online,North,5,257.39,0.15
3894,248,12,2025-01-14,Online,South,5,342.02,0.1
3895,154,4,2024-11-10,Marketplace,South,3,110.94,0.0
3896,220,30,2024-10-09,Marketplace,South,5,382.07,0.05
3897,265,25,2025-10-21,Store,West,3,225.59,0.15
3898,180,13,2024-11-22,Marketplace,North,4,19.18,0.1
3899,156,24,2025-09-19,Store,South,3,119.1,0.15
3900,275,16,2025-11-04,Store,North,3,431.31,0.05
3901,487,5,2024-01-03,Marketplace,East,5,430.71,0.0
3902,250,13,2025-12-11,Online,East,1,179.43,0.1
3903,304,15,2025-04-22,Online,North,1,63.8,0.1
3904,330,9,2025-04-18,Store,South,3,311.14,0.1
3905,124,22,2024-03-14,Marketplace,East,5,247.04,0.05
3906,181,12,2025-04-24,Marketplace,East,4,134.74,0.05
3907,176,9,2025-10-25,Marketplace,West,3,56.66,0.1
3908,449,21,2025-01-18,Store,South,5,335.94,0.05
3909,122,28,2024-05-28,Marketplace,East,3,181.26,0.0
3910,428,25,2025-11-21,Marketplace,East,4,375.95,0.1
3911,427,16,2025-01-05,Marketplace,North,4,207.2,0.05
3912,404,29,2025-06-27,Store,North,2,211.17,0.05
3913,110,24,2025-11-01,Marketplace,East,4,10.92,0.0
3914,239,4,2024-09-14,Store,West,1,134.7,0.15
3915,343,19,2025-05-15,Marketplace,South,3,71.0,0.1
3916,366,11,2025-08-08,Store,North,5,359.31,0.15
3917,481,10,2025-01-16,Marketplace,West,1,70.1,0.0
3918,98,20,2025-02-01,Online,North,1,235.46,0.0
3919,338,28,2024-02-10,Online,West,1,470.66,0.15
3920,294,26,2025-10-23,Store,North,4,276.07,0.05
3921,484,17,2024-11-16,Store,North,4,452.89,0.05
3922,57,24,2025-01-08,Marketplace,South,5,387.62,0.15
3923,228,13,2025-11-24,Online,East,2,397.39,0.15
3924,123,12,2025-11-20,Store,West,1,249.63,0.15
3925,66,5,2025-06-30,Marketplace,South,3,391.75,0.05
3926,119,26,2024-12-19,Online,South,5,13.58,0.1
3927,98,2,2025-09-10,Store,East,2,251.32,0.1
3928,500,20,2024-08-20,Store,West,2,163.69,0.15
3929,227,25,2024-03-05,Marketplace,East,5,482.0,0.05
3930,361,25,2025-11-14,Online,North,4,340.04,0.05
3931,412,12,2025-10-05,Store,East,5,408.74,0.15
3932,423,1,2025-06-09,Online,East,2,474.81,0.15
3933,122,29,2025-04-27,Marketplace,East,1,79.33,0.15
3934,220,19,2024-04-16,Online,South,2,478.89,0.05
3935,39,9,2025-10-03,Marketplace,South,3,434.7,0.15
3936,43,30,2024-04-20,Marketplace,West,5,288.13,0.05
3937,432,11,2025-09-25,Store,West,3,231.24,0.1
3938,323,21,2024-10-06,Store,East,2,98.62,0.1
3939,144,10,2024-03-19,Online,North,5,336.21,0.1
3940,44,7,2025-01-26,Store,South,5,483.52,0.1
3941,74,2,2024-07-30,Marketplace,North,5,116.03,0.15
3942,263,10,2024-04-12,Marketplace,East,4,470.16,0.1
3943,196,22,2024-05-17,Online,North,1,137.91,0.05
3944,102,8,2024-11-27,Store,North,1,64.53,0.15
3945,87,18,2024-07-31,Store,North,2,10.79,0.15
3946,450,25,2025-02-08,Store,West,4,32.64,0.0
3947,216,22,2025-11-11,Store,West,1,485.95,0.05
3948,398,15,2025-01-21,Online,East,1,246.76,0.15
3949,353,27,2024-03-08,Marketplace,West,2,479.65,0.15
3950,76,2,2024-10-15,Marketplace,West,5,34.17,0.1
3951,53,17,2025-02-03,Marketplace,South,1,120.83,0.05
3952,199,28,2024-10-31,Marketplace,East,4,135.78,0.15
3953,240,10,2024-04-21,Marketplace,North,4,28.13,0.05
3954,312,22,2024-01-21,Store,East,5,26.26,0.15
3955,331,1,2024-08-22,Store,South,3,409.03,0.0
3956,362,20,2025-04-06,Marketplace,North,1,280.63,0.1
3957,287,19,2024-04-12,Online,West,5,79.68,0.15
3958,238,1,2025-04-18,Store,South,1,480.76,0.05
3959,35,20,2024-09-11,Marketplace,West,2,392.67,0.1
3960,488,6,2025-02-15,Online,South,2,65.41,0.0
3961,282,23,2025-06-06,Store,East,3,262.06,0.05
3962,443,27,2025-09-09,Online,South,3,277.17,0.1
3963,99,22,2025-09-28,Marketplace,North,1,210.04,0.15
3964,123,29,2024-11-30,Online,West,3,175.66,0.1
3965,194,19,2024-08-10,Marketplace,East,1,22.74,0.05
3966,377,3,2024-11-07,Online,North,2,456.33,0.05
3967,97,3,2025-08-08,Store,East,5,476.24,0.15
3968,290,19,2024-01-13,Online,East,5,232.36,0.15
3969,476,16,2024-03-24,Store,North,2,26.0,0.15
3970,257,15,2024-02-28,Marketplace,East,1,73.49,0.15
3971,3,11,2024-04-05,Store,East,5,406.48,0.1
3972,107,8,2025-04-03,Store,East,1,380.47,0.15
3973,392,27,2025-02-17,Store,West,4,430.28,0.0
3974,199,9,2024-08-17,Store,East,5,401.53,0.15
3975,347,21,2025-11-15,Online,North,4,382.55,0.0
3976,117,8,2024-06-30,Store,West,4,173.33,0.15
3977,459,9,2024-12-14,Online,North,3,275.99,0.0
3978,301,10,2025-12-18,Store,South,1,275.29,0.1
3979,199,1,2024-12-15,Store,South,4,35.22,0.1
3980,419,19,2024-11-02,Store,West,1,61.54,0.0
3981,248,19,2025-04-29,Store,East,4,187.41,0.1
3982,215,11,2025-04-17,Online,West,2,91.55,0.05
3983,152,17,2024-12-11,Store,North,2,294.19,0.1
3984,490,22,2025-01-24,Marketplace,East,4,15.59,0.15
3985,195,24,2025-08-27,Marketplace,South,4,43.16,0.05
3986,477,14,2025-07-15,Store,North,5,386.09,0.15
3987,453,15,2025-04-12,Store,East,4,30.03,0.05
3988,292,19,2025-02-20,Online,West,2,253.53,0.05
3989,451,24,2025-03-30,Online,North,1,473.71,0.05
3990,184,4,2024-05-13,Marketplace,West,2,101.84,0.0
3991,209,18,2025-10-30,Online,East,2,90.34,0.05
3992,351,25,2024-09-04,Online,South,2,312.22,0.05
3993,130,9,2025-01-23,Online,West,1,418.91,0.15
3994,290,9,2025-12-25,Online,North,4,309.87,0.05
3995,98,11,2025-03-24,Marketplace,West,3,391.48,0.1
3996,47,5,2025-06-01,Store,South,4,360.55,0.0
3997,17,26,2025-01-26,Store,East,5,444.03,0.1
3998,148,18,2025-05-05,Store,South,1,67.06,0.0
3999,132,6,2025-01-05,Store,East,2,269.41,0.0
4000,166,8,2025-03-30,Store,East,2,188.93,0.0
4001,246,18,2025-03-10,Marketplace,West,5,204.47,0.05
4002,22,8,2025-08-27,Online,South,1,132.06,0.0
4003,470,16,2024-02-05,Online,East,5,206.63,0.15
4004,473,7,2025-08-29,Marketplace,South,5,407.44,0.15
4005,82,30,2025-06-15,Store,South,1,133.28,0.05
4006,413,10,2025-08-04,Store,West,2,292.38,0.0
4007,243,30,2025-11-13,Marketplace,West,3,157.2,0.15
4008,5,8,2024-07-18,Online,North,4,12.2,0.1
4009,41,23,2024-02-12,Online,West,3,175.85,0.0
4010,77,1,2024-05-30,Marketplace,South,1,50.31,0.15
4011,185,10,2025-01-10,Store,North,4,144.96,0.15
4012,318,5,2025-11-05,Marketplace,North,1,435.54,0.1
4013,208,14,2024-05-14,Store,East,1,392.16,0.1
4014,88,13,2025-11-28,Marketplace,West,3,145.13,0.0
4015,118,28,2025-02-11,Online,West,5,455.19,0.1
4016,150,24,2025-07-09,Online,South,1,290.7,0.1
4017,260,16,2024-05-25,Online,South,4,272.11,0.0
4018,219,2,2024-03-31,Store,East,4,489.13,0.05
4019,118,5,2025-02-14,Store,North,3,373.35,0.1
4020,257,23,2024-04-12,Marketplace,West,1,56.87,0.0
4021,370,4,2025-08-02,Store,West,5,490.8,0.15
4022,343,5,2024-01-29,Marketplace,South,3,46.07,0.05
4023,24,4,2025-07-29,Online,East,2,126.75,0.05
4024,497,19,2025-04-05,Online,East,5,327.25,0.05
4025,387,16,2025-08-22,Store,South,5,455.65,0.1
4026,275,21,2025-01-15,Store,North,1,220.38,0.05
4027,411,20,2025-10-23,Store,North,3,304.76,0.0
4028,463,26,2025-04-22,Store,West,3,351.04,0.0
4029,406,10,2024-07-06,Store,West,2,295.58,0.05
4030,198,5,2024-12-20,Marketplace,North,5,463.58,0.05
4031,355,3,2024-07-01,Store,West,4,125.46,0.15
4032,363,26,2025-04-17,Store,South,3,155.56,0.1
4033,102,21,2024-12-16,Store,West,5,252.75,0.15
4034,186,16,2024-04-22,Store,West,3,119.17,0.0
4035,428,6,2025-09-20,Marketplace,North,2,142.4,0.0
4036,329,10,2024-05-08,Store,West,5,433.43,0.0
4037,321,1,2024-02-21,Marketplace,East,1,304.69,0.15
4038,358,12,2025-05-09,Online,West,4,72.45,0.05
4039,208,13,2025-12-12,Marketplace,South,2,189.32,0.05
4040,473,2,2024-08-14,Store,South,1,301.76,0.0
4041,368,9,2025-10-06,Online,North,3,82.67,0.05
4042,56,23,2024-04-26,Store,South,2,204.04,0.0
4043,133,16,2024-12-02,Store,North,1,320.73,0.1
4044,65,30,2025-09-17,Online,South,3,309.3,0.1
4045,230,26,2024-11-09,Online,South,5,273.96,0.05
4046,428,26,2025-10-24,Store,West,4,456.68,0.15
4047,404,16,2024-03-25,Store,South,5,19.74,0.05
4048,86,14,2024-06-16,Marketplace,East,4,367.01,0.05
4049,207,11,2024-01-11,Online,South,2,306.51,0.0
4050,295,2,2025-12-21,Marketplace,North,4,157.3,0.15
4051,209,3,2025-10-22,Store,East,2,231.29,0.15
4052,128,27,2025-12-23,Store,East,3,332.74,0.0
4053,366,30,2024-10-17,Online,South,1,206.27,0.15
4054,307,5,2025-12-23,Marketplace,North,4,227.01,0.1
4055,416,28,2024-10-01,Marketplace,South,5,106.26,0.05
4056,351,19,2025-02-13,Marketplace,North,3,166.54,0.05
4057,379,25,2025-11-18,Marketplace,South,3,95.51,0.15
4058,286,23,2024-08-15,Store,West,2,131.58,0.0
4059,457,8,2024-09-09,Online,West,2,145.84,0.05
4060,323,29,2025-11-26,Online,North,2,493.02,0.15
4061,159,4,2024-07-02,Online,East,4,467.37,0.0
4062,325,19,2025-07-05,Store,South,4,87.07,0.05
4063,118,12,2024-02-15,Store,North,4,33.62,0.05
4064,421,5,2024-11-30,Online,North,4,357.26,0.1
4065,485,12,2024-11-28,Marketplace,West,1,403.95,0.1
4066,325,23,2024-02-23,Store,South,2,448.73,0.1
4067,485,11,2025-02-06,Store,North,1,300.93,0.05
4068,191,27,2025-01-16,Online,South,3,123.96,0.0
4069,482,16,2025-06-13,Online,North,2,412.92,0.1
4070,463,1,2024-12-23,Marketplace,South,3,309.51,0.1
4071,477,25,2024-03-11,Marketplace,West,1,173.26,0.15
4072,440,25,2024-11-17,Store,West,1,448.13,0.15
4073,222,26,2024-08-24,Online,South,3,210.69,0.0
4074,431,26,2025-03-16,Online,West,2,424.23,0.0
4075,344,22,2025-07-03,Marketplace,East,4,126.35,0.05
4076,5,28,2024-01-01,Store,West,1,163.2,0.1
4077,79,2,2024-11-17,Marketplace,West,5,406.25,0.15
4078,305,15,2025-04-16,Online,East,2,346.06,0.15
4079,13,30,2025-06-01,Online,North,1,31.62,0.1
4080,392,25,2025-03-03,Marketplace,North,1,369.01,0.05
4081,249,27,2025-06-09,Marketplace,North,5,301.01,0.0
4082,144,26,2025-02-04,Marketplace,North,4,469.75,0.0
4083,209,17,2025-04-29,Marketplace,East,1,268.45,0.1
4084,478,14,2025-09-02,Online,East,1,333.81,0.15
4085,172,13,2025-07-24,Marketplace,South,4,244.53,0.0
4086,7,16,2024-06-08,Marketplace,West,2,413.82,0.0
4087,345,22,2024-10-24,Store,South,2,234.47,0.1
4088,216,10,2024-01-19,Store,South,1,480.12,0.05
4089,26,25,2025-02-13,Marketplace,West,5,382.52,0.1
4090,53,21,2024-09-18,Store,East,5,278.83,0.15
4091,237,29,2024-03-22,Store,West,4,139.08,0.0
4092,484,14,2025-01-23,Marketplace,West,4,192.56,0.1
4093,391,16,2024-04-13,Online,West,3,183.62,0.0
4094,180,22,2025-09-14,Store,West,2,498.49,0.05
4095,475,25,2024-04-01,Marketplace,North,4,112.66,0.05
4096,9,24,2024-02-03,Online,East,5,419.1,0.1
4097,220,11,2024-08-07,Online,West,4,246.23,0.05
4098,10,22,2024-07-23,Online,West,4,346.88,0.15
4099,56,19,2024-06-13,Store,North,3,148.75,0.15
4100,345,5,2024-01-13,Online,South,3,335.75,0.05
4101,489,12,2024-10-24,Store,East,1,332.51,0.1
4102,152,19,2024-02-02,Marketplace,North,5,297.21,0.05
4103,291,28,2025-05-22,Store,West,2,265.01,0.15
4104,70,10,2025-01-21,Online,West,2,16.46,0.1
4105,128,17,2024-08-13,Marketplace,North,1,24.66,0.0
4106,150,8,2024-11-16,Online,East,5,469.05,0.0
4107,252,23,2024-10-11,Online,West,5,287.53,0.15
4108,161,9,2025-02-27,Store,South,5,313.41,0.05
4109,184,4,2025-06-18,Marketplace,West,2,81.18,0.05
4110,232,25,2024-12-01,Marketplace,West,1,12.05,0.05
4111,128,2,2024-05-12,Online,East,1,192.42,0.15
4112,232,28,2024-04-14,Online,East,1,333.05,0.0
4113,423,9,2024-04-14,Marketplace,South,5,442.46,0.0
4114,173,3,2025-02-26,Store,West,1,357.72,0.0
4115,436,6,2024-08-10,Marketplace,South,4,268.33,0.1
4116,395,9,2025-05-12,Marketplace,North,5,282.87,0.05
4117,214,3,2024-11-30,Online,West,4,309.63,0.1
4118,156,10,2024-06-08,Online,South,2,401.63,0.1
4119,356,18,2024-06-01,Store,West,2,364.85,0.05
4120,445,15,2024-08-28,Store,North,3,189.83,0.05
4121,483,3,2024-04-22,Marketplace,North,2,196.33,0.15
4122,324,19,2024-05-04,Store,North,5,383.49,0.15
4123,4,13,2024-03-28,Online,East,4,466.03,0.0
4124,448,17,2025-08-04,Marketplace,North,1,409.15,0.05
4125,376,11,2025-01-22,Marketplace,South,3,365.88,0.15
4126,287,18,2025-11-16,Online,East,1,484.72,0.05
4127,135,3,2024-10-14,Online,South,1,262.68,0.0
4128,484,28,2025-07-29,Marketplace,North,3,14.76,0.1
4129,472,3,2025-12-15,Marketplace,South,2,164.28,0.0
4130,228,28,2025-08-24,Marketplace,North,3,162.79,0.0
4131,258,12,2025-02-28,Online,East,1,405.27,0.15
4132,233,4,2024-10-30,Marketplace,West,5,114.21,0.0
4133,102,4,2024-09-25,Store,West,3,164.2,0.05
4134,485,25,2024-06-05,Store,East,4,303.83,0.0
4135,233,24,2024-10-01,Online,South,2,430.35,0.15
4136,136,9,2025-09-25,Marketplace,West,1,306.09,0.05
4137,127,20,2024-04-19,Marketplace,South,4,376.42,0.1
4138,46,6,2025-10-07,Store,East,1,12.11,0.15
4139,9,8,2024-06-20,Store,West,3,124.53,0.0
4140,360,21,2025-07-23,Online,East,4,463.48,0.15
4141,124,3,2025-12-02,Online,North,1,498.26,0.15
4142,330,11,2024-10-29,Store,North,2,167.84,0.15
4143,20,13,2024-10-22,Online,North,3,226.0,0.15
4144,238,20,2024-11-03,Marketplace,West,5,409.99,0.1
4145,261,9,2025-06-13,Online,West,1,450.11,0.05
4146,208,26,2024-04-19,Online,North,4,400.99,0.0
4147,386,3,2025-03-31,Store,South,4,163.47,0.1
4148,305,7,2024-07-25,Online,West,5,60.6,0.0
4149,227,4,2025-08-10,Marketplace,West,1,496.42,0.1
4150,316,1,2024-06-23,Online,East,3,153.93,0.1
4151,172,28,2025-08-29,Store,West,3,121.45,0.05
4152,341,22,2025-06-15,Store,West,3,193.27,0.05
4153,118,19,2024-04-21,Store,North,2,366.18,0.1
4154,125,30,2024-01-02,Online,East,5,350.42,0.05
4155,197,21,2025-02-17,Store,South,4,361.64,0.15
4156,332,27,2025-04-12,Online,North,4,116.06,0.1
4157,391,14,2025-12-12,Online,East,5,252.7,0.05
4158,476,30,2024-07-19,Marketplace,East,5,194.3,0.1
4159,497,22,2024-09-06,Marketplace,South,4,332.84,0.15
4160,284,15,2025-11-10,Online,East,1,495.61,0.05
4161,141,19,2024-07-24,Online,West,5,201.35,0.0
4162,221,1,2025-01-09,Store,North,4,437.63,0.1
4163,237,20,2024-05-08,Online,North,4,76.76,0.0
4164,202,23,2025-08-24,Marketplace,South,3,377.56,0.15
4165,155,13,2024-08-01,Marketplace,West,1,59.8,0.1
4166,340,21,2025-10-23,Store,East,4,12.4,0.05
4167,307,23,2024-08-31,Store,South,4,350.85,0.0
4168,371,18,2025-02-08,Store,South,3,167.86,0.0
4169,169,1,2025-09-28,Online,West,1,13.47,0.0
4170,402,26,2024-04-23,Marketplace,North,1,410.81,0.15
4171,38,14,2024-03-13,Marketplace,West,2,285.31,0.1
4172,496,25,2025-09-30,Marketplace,North,2,474.3,0.05
4173,1,2,2025-11-19,Marketplace,South,2,270.12,0.1
4174,341,13,2025-08-09,Marketplace,North,5,427.82,0.15
4175,66,7,2025-11-21,Online,North,1,139.21,0.1
4176,271,4,2025-05-20,Marketplace,West,2,317.78,0.15
4177,439,29,2025-01-06,Store,West,1,306.9,0.05
4178,37,25,2025-06-27,Marketplace,South,2,20.29,0.05
4179,385,3,2025-06-22,Marketplace,West,3,69.57,0.15
4180,33,21,2025-10-06,Marketplace,South,1,86.21,0.15
4181,135,25,2024-04-29,Marketplace,West,5,126.98,0.05
4182,163,30,2025-10-02,Marketplace,North,4,425.33,0.15
4183,141,1,2024-09-06,Online,South,5,336.55,0.05
4184,338,6,2024-12-17,Online,South,4,404.47,0.0
4185,90,13,2025-09-08,Online,West,5,137.42,0.1
4186,433,28,2024-06-18,Online,East,2,454.43,0.15
4187,390,9,2024-09-21,Store,East,2,402.7,0.15
4188,393,23,2025-07-09,Store,North,1,46.45,0.05
4189,114,2,2025-03-12,Store,North,5,356.69,0.0
4190,165,18,2025-05-26,Store,North,3,165.46,0.1
4191,305,22,2025-11-06,Marketplace,North,4,352.31,0.05
4192,400,16,2025-06-27,Store,North,2,461.92,0.0
4193,353,5,2024-01-17,Marketplace,East,4,477.32,0.15
4194,87,4,2025-02-26,Online,West,4,365.17,0.05
4195,75,7,2024-11-27,Marketplace,East,1,272.24,0.0
4196,90,20,2024-11-23,Store,West,4,387.09,0.15
4197,497,30,2025-08-07,Online,East,4,427.83,0.1
4198,391,12,2024-03-10,Marketplace,South,3,362.71,0.1
4199,350,3,2024-03-16,Online,West,2,493.94,0.15
4200,7,7,2025-12-28,Marketplace,West,2,481.04,0.15
4201,491,21,2025-04-19,Store,North,1,88.55,0.1
4202,374,28,2024-06-13,Online,South,1,400.28,0.0
4203,186,13,2024-09-12,Online,South,5,482.36,0.1
4204,327,18,2024-05-22,Marketplace,West,2,481.16,0.05
4205,410,4,2024-02-10,Store,South,1,94.16,0.15
4206,118,23,2025-03-13,Store,East,5,180.98,0.05
4207,2,16,2024-05-16,Online,North,5,230.1,0.0
4208,282,10,2024-05-21,Marketplace,West,3,416.51,0.0
4209,224,22,2024-06-13,Store,West,2,318.32,0.1
4210,34,6,2025-10-01,Marketplace,East,3,172.69,0.0
4211,10,12,2024-03-23,Online,North,5,158.75,0.1
4212,364,5,2024-05-11,Store,South,2,348.14,0.0
4213,108,14,2024-01-11,Store,South,2,127.91,0.0
4214,79,24,2025-10-31,Marketplace,South,1,355.64,0.05
4215,343,9,2025-11-30,Online,East,2,497.92,0.1
4216,414,7,2025-08-11,Online,West,5,79.36,0.0
4217,443,20,2024-04-24,Store,West,2,70.74,0.15
4218,314,13,2025-07-25,Store,East,1,131.88,0.0
4219,131,12,2024-10-12,Store,North,1,200.87,0.15
4220,201,9,2025-08-17,Store,North,1,346.03,0.1
4221,149,26,2024-12-05,Marketplace,North,1,171.31,0.0
4222,251,14,2024-11-02,Online,West,2,262.7,0.05
4223,152,4,2024-05-01,Store,North,3,410.88,0.15
4224,316,19,2025-12-23,Store,North,2,69.86,0.05
4225,363,11,2025-01-16,Online,South,2,75.25,0.0
4226,167,17,2025-07-15,Online,West,4,321.62,0.05
4227,180,30,2024-10-04,Marketplace,North,3,253.5,0.15
4228,90,11,2025-11-23,Online,East,1,388.08,0.0
4229,60,30,2024-12-03,Online,East,3,258.21,0.15
4230,428,6,2025-04-19,Store,South,4,29.78,0.0
4231,228,9,2025-06-28,Marketplace,North,2,19.74,0.1
4232,411,29,2025-06-30,Marketplace,North,5,240.74,0.15
4233,35,26,2024-11-12,Online,South,5,495.91,0.05
4234,189,23,2024-12-02,Marketplace,East,3,302.17,0.05
4235,24,11,2024-12-27,Marketplace,West,4,167.38,0.15
4236,307,20,2024-03-31,Online,South,4,494.83,0.05
4237,10,23,2024-11-08,Store,West,4,486.07,0.15
4238,448,9,2024-11-28,Marketplace,North,1,498.69,0.0
4239,282,19,2024-12-31,Marketplace,West,1,401.02,0.0
4240,450,12,2025-11-06,Online,South,1,390.53,0.05
4241,195,23,2025-06-18,Marketplace,West,1,13.8,0.05
4242,140,15,2025-03-19,Marketplace,North,2,339.09,0.05
4243,4,22,2025-05-22,Store,West,1,372.83,0.05
4244,375,27,2025-08-08,Marketplace,West,5,443.09,0.05
4245,239,4,2025-10-10,Store,West,1,457.06,0.05
4246,109,17,2025-11-24,Store,East,2,261.55,0.15
4247,263,21,2024-04-17,Marketplace,East,2,484.89,0.15
4248,203,23,2024-09-05,Online,North,1,240.43,0.15
4249,301,10,2025-09-22,Marketplace,East,3,163.19,0.1
4250,446,26,2024-11-13,Store,North,1,231.43,0.05
4251,381,14,2024-05-18,Store,East,3,330.55,0.1
4252,394,15,2024-12-29,Marketplace,North,4,25.19,0.1
4253,128,11,2025-08-16,Marketplace,South,5,262.71,0.0
4254,237,26,2025-09-12,Marketplace,West,3,258.08,0.1
4255,231,17,2024-08-16,Marketplace,West,3,214.15,0.0
4256,194,16,2025-06-22,Store,South,3,341.82,0.15
4257,431,23,2024-08-03,Online,West,1,405.12,0.15
4258,239,13,2024-04-06,Marketplace,South,3,332.22,0.0
4259,252,17,2025-07-01,Online,West,5,86.79,0.05
4260,102,23,2025-12-29,Marketplace,East,3,16.69,0.05
4261,210,19,2025-08-24,Marketplace,East,2,477.43,0.1
4262,350,25,2024-02-14,Marketplace,South,2,52.63,0.05
4263,477,27,2025-11-30,Store,East,2,87.72,0.05
4264,161,23,2025-11-18,Marketplace,East,1,149.52,0.15
4265,80,9,2025-08-31,Marketplace,North,2,78.43,0.05
4266,126,9,2025-05-08,Store,North,3,217.7,0.1
4267,454,2,2025-08-22,Online,East,3,190.39,0.15
4268,22,30,2024-06-01,Online,North,4,65.64,0.1
4269,38,7,2025-03-04,Store,East,3,286.16,0.15
4270,410,13,2024-04-23,Online,North,5,286.22,0.0
4271,490,21,2024-05-31,Store,North,4,169.21,0.15
4272,377,13,2024-04-15,Online,South,2,454.11,0.05
4273,336,23,2025-10-09,Online,East,4,155.06,0.15
4274,286,23,2024-12-27,Online,North,3,191.78,0.1
4275,416,11,2025-08-17,Store,North,2,485.07,0.05
4276,362,11,2025-03-14,Online,West,4,248.77,0.1
4277,473,26,2024-08-09,Online,South,4,210.87,0.05
4278,296,24,2025-09-07,Online,East,4,27.33,0.05
4279,356,24,2024-09-07,Store,West,2,474.54,0.15
4280,456,30,2025-07-30,Online,South,2,83.34,0.15
4281,192,11,2025-11-23,Online,West,1,234.38,0.0
4282,222,21,2025-04-18,Online,North,3,342.33,0.05
4283,20,2,2024-07-31,Marketplace,South,3,161.58,0.0
4284,235,14,2025-09-05,Store,South,1,197.37,0.0
4285,283,21,2024-07-17,Marketplace,South,2,298.2,0.0
4286,380,20,2024-06-10,Marketplace,West,5,81.89,0.0
4287,436,11,2024-08-17,Online,West,1,88.21,0.15
4288,22,28,2024-02-26,Marketplace,South,2,260.34,0.15
4289,228,24,2024-10-13,Online,West,1,164.62,0.1
4290,252,24,2025-07-08,Marketplace,West,2,446.43,0.05
4291,32,13,2024-07-17,Online,South,5,416.99,0.0
4292,492,3,2024-06-20,Store,North,3,136.76,0.15
4293,188,17,2025-08-16,Store,South,3,250.62,0.0
4294,433,19,2025-03-02,Marketplace,North,4,444.2,0.1
4295,226,5,2025-12-12,Marketplace,East,3,96.67,0.15
4296,112,15,2025-07-17,Store,East,4,252.46,0.1
4297,8,15,2024-01-04,Marketplace,East,4,165.86,0.15
4298,235,25,2024-02-24,Store,North,2,453.39,0.15
4299,489,30,2024-06-05,Marketplace,East,2,205.45,0.0
4300,408,20,2024-05-19,Marketplace,South,4,346.64,0.0
4301,363,21,2025-01-21,Store,North,4,23.15,0.1
4302,101,28,2025-05-19,Online,West,1,174.0,0.15
4303,278,17,2024-01-11,Online,North,4,195.22,0.15
4304,497,28,2025-08-14,Store,North,2,238.44,0.05
4305,460,4,2024-06-27,Store,South,5,345.51,0.05
4306,192,22,2025-12-03,Store,North,4,397.98,0.0
4307,296,20,2024-03-28,Marketplace,East,5,19.66,0.15
4308,2,30,2025-12-20,Online,West,1,349.15,0.15
4309,249,28,2024-04-15,Store,South,1,244.97,0.0
4310,371,2,2025-04-27,Store,North,3,120.78,0.15
4311,500,18,2025-08-15,Store,West,5,195.86,0.05
4312,332,30,2024-10-27,Store,North,1,170.49,0.0
4313,47,2,2025-08-07,Online,North,4,34.99,0.0
4314,255,18,2025-01-05,Online,South,1,192.39,0.05
4315,179,22,2024-10-22,Marketplace,West,2,346.18,0.05
4316,361,22,2025-09-24,Online,North,1,15.86,0.05
4317,318,29,2025-04-26,Store,West,3,327.73,0.1
4318,328,8,2025-09-05,Store,East,5,434.86,0.15
4319,384,10,2024-09-17,Online,East,2,197.95,0.1
4320,343,21,2024-06-18,Online,East,1,208.19,0.0
4321,179,25,2024-08-04,Store,East,1,471.17,0.1
4322,48,29,2024-07-11,Online,West,5,386.0,0.15
4323,405,14,2025-02-08,Marketplace,West,4,271.45,0.15
4324,393,30,2024-01-05,Marketplace,East,3,253.24,0.0
4325,414,26,2025-04-13,Store,North,3,265.27,0.15
4326,265,17,2024-03-21,Store,East,5,310.01,0.0
4327,109,27,2024-12-11,Marketplace,West,2,148.79,0.0
4328,346,12,2025-03-30,Store,East,3,23.14,0.15
